LJ048-0180|This justification of the Secret Service's standing policy is not persuasive.|This justification of the Secret Service's standing policy is not persuasive.
LJ048-0181|The danger from a concealed sniper on the Dallas trip was of concern to those who had considered the problem.|The danger from a concealed sniper on the Dallas trip was of concern to those who had considered the problem.
LJ048-0182|President Kennedy himself had mentioned it that morning, as had Agent Sorrels when he and Agent Lawson were fixing the motorcade route.|President Kennedy himself had mentioned it that morning, as had Agent Sorrels when he and Agent Lawson were fixing the motorcade route.
LJ048-0183|Admittedly, protective measures cannot ordinarily be taken with regard to all buildings along a motorcade route.|Admittedly, protective measures cannot ordinarily be taken with regard to all buildings along a motorcade route.
LJ048-0184|Levels of risk can be determined, however, as has been confirmed by building surveys made since the assassination for the Department of the Treasury.|Levels of risk can be determined, however, as has been confirmed by building surveys made since the assassination for the Department of the Treasury.
LJ048-0185|An attempt to cover only the most obvious points of possible ambush along the route in Dallas might well have included the Texas School Book Depository Building.|An attempt to cover only the most obvious points of possible ambush along the route in Dallas might well have included the Texas School Book Depository Building.
LJ048-0186|Instead of such advance precautions, the Secret Service depended in part on the efforts of local law enforcement personnel stationed along the route.|Instead of such advance precautions, the Secret Service depended in part on the efforts of local law enforcement personnel stationed along the route.
LJ048-0187|In addition, Secret Service agents riding in the motorcade were trained to scan buildings as part of their general observation of the crowd of spectators.|In addition, Secret Service agents riding in the motorcade were trained to scan buildings as part of their general observation of the crowd of spectators.
LJ048-0188|These substitute measures were of limited value. Agent Lawson was unable to state whether he had actually instructed|These substitute measures were of limited value. Agent Lawson was unable to state whether he had actually instructed
LJ048-0189|the Dallas police to scan windows of buildings lining the motorcade route, although it was his usual practice to do so.|the Dallas police to scan windows of buildings lining the motorcade route, although it was his usual practice to do so.
LJ048-0190|If such instructions were in fact given, they were not effectively carried out.|If such instructions were in fact given, they were not effectively carried out.
LJ048-0191|Television films taken of parts of the motorcade by a Dallas television station|Television films taken of parts of the motorcade by a Dallas television station
LJ048-0192|show the foot patrolmen facing the passing motorcade, and not the adjacent crowds and buildings, as the procession passed.|show the foot patrolmen facing the passing motorcade, and not the adjacent crowds and buildings, as the procession passed.
LJ048-0193|Three officers from the Dallas Police Department were assigned to the intersection of Elm and Houston|Three officers from the Dallas Police Department were assigned to the intersection of Elm and Houston
LJ048-0194|during the morning of November 22 prior to the motorcade.|during the morning of November twenty-two prior to the motorcade.
LJ048-0195|All received their instructions early in the morning from Capt. P. W. Lawrence of the traffic division.|All received their instructions early in the morning from Capt. P. W. Lawrence of the traffic division.
LJ048-0196|According to Captain Lawrence, quote,|According to Captain Lawrence, quote,
LJ048-0197|I then told the officers that their primary duty was traffic and crowd control and that they should be alert for any persons who might attempt to throw anything|I then told the officers that their primary duty was traffic and crowd control and that they should be alert for any persons who might attempt to throw anything
LJ048-0198|and although it was not a violation of the law to carry a placard, that they were not to tolerate any actions such as the Stevenson incident|and although it was not a violation of the law to carry a placard, that they were not to tolerate any actions such as the Stevenson incident
LJ048-0199|and arrest any person who might attempt to throw anything or try to get at the President and his party;|and arrest any person who might attempt to throw anything or try to get at the President and his party;
LJ048-0200|paying particular attention to the crowd for any unusual activity.|paying particular attention to the crowd for any unusual activity.
LJ048-0201|I stressed the fact that this was our President and he should be shown every respect due his position and that it was our duty to see that this was done.|I stressed the fact that this was our President and he should be shown every respect due his position and that it was our duty to see that this was done.
LJ048-0202|End quote. Captain Lawrence was not instructed to have his men watch buildings along the motorcade route and did not mention the observation of buildings to them.|End quote. Captain Lawrence was not instructed to have his men watch buildings along the motorcade route and did not mention the observation of buildings to them.
LJ048-0203|The three officers confirm that their primary concern was crowd and traffic control,|The three officers confirm that their primary concern was crowd and traffic control,
LJ048-0204|and that they had no opportunity to scan the windows of the Depository or any other building in the vicinity of Elm and Houston when the motorcade was passing.|and that they had no opportunity to scan the windows of the Depository or any other building in the vicinity of Elm and Houston when the motorcade was passing.
LJ048-0205|They had, however, occasionally observed the windows of buildings in the area before the motorcade arrived, in accordance with their own understanding of their function.|They had, however, occasionally observed the windows of buildings in the area before the motorcade arrived, in accordance with their own understanding of their function.
LJ048-0206|As the motorcade approached Elm Street|As the motorcade approached Elm Street
LJ048-0207|there were several Secret Service agents in it who shared the responsibility of scanning the windows of nearby buildings.|there were several Secret Service agents in it who shared the responsibility of scanning the windows of nearby buildings.
LJ048-0208|Agent Sorrels, riding in the lead car, did observe the Texas School Book Depository Building as he passed by,|Agent Sorrels, riding in the lead car, did observe the Texas School Book Depository Building as he passed by,
LJ048-0209|at least for a sufficient number of seconds to gain a, quote, general impression, end quote, of the lack of any unusual activity.|at least for a sufficient number of seconds to gain a, quote, general impression, end quote, of the lack of any unusual activity.
LJ048-0210|He was handicapped, however, by the fact that he was riding in a closed car whose roof at times obscured his view.|He was handicapped, however, by the fact that he was riding in a closed car whose roof at times obscured his view.
LJ048-0211|Lawson, also in the lead car, did not scan any buildings since an important part of his job was to look backward at the President's car.|Lawson, also in the lead car, did not scan any buildings since an important part of his job was to look backward at the President's car.
LJ048-0212|Lawson stated that he, quote, was looking back a good deal of the time,|Lawson stated that he, quote, was looking back a good deal of the time,
LJ048-0213|watching his car, watching the sides, watching the crowds, giving advice or asking advice from the Chief|watching his car, watching the sides, watching the crowds, giving advice or asking advice from the Chief
LJ048-0214|and also looking ahead to the known hazards like overpasses, under-passes, railroads, et cetera, end quote.|and also looking ahead to the known hazards like overpasses, under-passes, railroads, et cetera, end quote.
LJ048-0215|Agent Roy H. Kellerman, riding in the front seat of the Presidential car,|Agent Roy H. Kellerman, riding in the front seat of the Presidential car,
LJ048-0216|stated that he scanned the Depository Building, but not sufficiently to be alerted by anything in the windows or on the roof.|stated that he scanned the Depository Building, but not sufficiently to be alerted by anything in the windows or on the roof.
LJ048-0217|The agents in the follow-up car also were expected to scan adjacent buildings.|The agents in the follow-up car also were expected to scan adjacent buildings.
LJ048-0218|However, the Commission does not believe that agents stationed in a car behind the Presidential car,|However, the Commission does not believe that agents stationed in a car behind the Presidential car,
LJ048-0219|who must concentrate primarily on the possibility of threats from crowds along the route, provide a significant safeguard against dangers in nearby buildings.|who must concentrate primarily on the possibility of threats from crowds along the route, provide a significant safeguard against dangers in nearby buildings.
LJ048-0220|Conduct of Secret Service agents in Fort Worth on November 22.|Conduct of Secret Service agents in Fort Worth on November twenty-two.
LJ048-0221|In the early morning hours on November 22, 1963,|In the early morning hours on November twenty-two, nineteen sixty-three,
LJ048-0222|in Fort Worth, there occurred a breach of discipline by some members of the Secret Service who were officially traveling with the President.|in Fort Worth, there occurred a breach of discipline by some members of the Secret Service who were officially traveling with the President.
LJ048-0223|After the President had retired at his hotel,|After the President had retired at his hotel,
LJ048-0224|nine agents who were off duty went to the nearby Fort Worth Press Club at midnight or slightly thereafter, expecting to obtain food;|nine agents who were off duty went to the nearby Fort Worth Press Club at midnight or slightly thereafter, expecting to obtain food;
LJ048-0225|they had little opportunity to eat during the day. No food was available at the Press Club.|they had little opportunity to eat during the day. No food was available at the Press Club.
LJ048-0226|All of the agents stayed for a drink of beer, or in several cases, a mixed drink.|All of the agents stayed for a drink of beer, or in several cases, a mixed drink.
LJ048-0227|According to their affidavits, the drinking in no case amounted to more than three glasses of beer or one and a half mixed drinks,|According to their affidavits, the drinking in no case amounted to more than three glasses of beer or one and a half mixed drinks,
LJ048-0228|and others who were present say that no agent was inebriated or acted improperly.|and others who were present say that no agent was inebriated or acted improperly.
LJ048-0229|The statements of the agents involved are supported by statements of members of the Fort Worth press who accompanied or observed them|The statements of the agents involved are supported by statements of members of the Fort Worth press who accompanied or observed them
LJ048-0230|and by a Secret Service investigation.|and by a Secret Service investigation.
LJ048-0231|According to their statements, the agents remained at the Press Club for periods varying from 30 minutes to an hour and a half,|According to their statements, the agents remained at the Press Club for periods varying from thirty minutes to an hour and a half,
LJ048-0232|and the last agent left the Press Club by 2 a.m.|and the last agent left the Press Club by two a.m.
LJ048-0233|Two of the nine agents returned to their rooms. The seven others proceeded to an establishment called the Cellar Coffee House,|Two of the nine agents returned to their rooms. The seven others proceeded to an establishment called the Cellar Coffee House,
LJ048-0234|described by some as a beatnik place and by its manager as, quote, a unique showplace with continuous light entertainment all night|described by some as a beatnik place and by its manager as, quote, a unique showplace with continuous light entertainment all night
LJ048-0235|serving only coffee, fruit juices and no hard liquors or beer, end quote.|serving only coffee, fruit juices and no hard liquors or beer, end quote.
LJ048-0236|There is no indication that any of the agents who visited the Cellar Coffee House had any intoxicating drink at that establishment.|There is no indication that any of the agents who visited the Cellar Coffee House had any intoxicating drink at that establishment.
LJ048-0237|Most of the agents were there from about 1:30 or 1:45 a.m. to about 2:45 or 3 a.m.;|Most of the agents were there from about one:thirty or one:forty-five a.m. to about two:forty-five or three a.m.;
LJ048-0238|one agent was there from 2 until 5 a.m.|one agent was there from two until five a.m.
LJ048-0239|The lobby of the hotel and the areas adjacent to the quarters of the President were guarded during the night|The lobby of the hotel and the areas adjacent to the quarters of the President were guarded during the night
LJ048-0240|by members of the midnight to 8 a.m. shift of the White House detail.|by members of the midnight to eight a.m. shift of the White House detail.
LJ048-0241|These agents were each relieved for a half hour break during the night.|These agents were each relieved for a half hour break during the night.
LJ048-0242|Three members of this shift separately took this opportunity to visit the Cellar Coffee House.|Three members of this shift separately took this opportunity to visit the Cellar Coffee House.
LJ048-0243|Only one stayed as long as a half hour, and none had any beverage there.|Only one stayed as long as a half hour, and none had any beverage there.
LJ048-0244|Chief Rowley testified that agents on duty in such a situation usually stay within the building during their relief,|Chief Rowley testified that agents on duty in such a situation usually stay within the building during their relief,
LJ048-0245|but that their visits to the Cellar were, quote, neither consistent nor inconsistent, end quote, with their duty.|but that their visits to the Cellar were, quote, neither consistent nor inconsistent, end quote, with their duty.
LJ048-0246|Each of the agents who visited the Press Club or the Cellar Coffee House (apart from the three members of the midnight shift)|Each of the agents who visited the Press Club or the Cellar Coffee House (apart from the three members of the midnight shift)
LJ048-0247|had duty assignments beginning no later than 8 a.m. that morning.|had duty assignments beginning no later than eight a.m. that morning.
LJ048-0248|President Kennedy was scheduled to speak across the street from his hotel in Fort Worth at 8:30 a.m.|President Kennedy was scheduled to speak across the street from his hotel in Fort Worth at eight:thirty a.m.
LJ048-0249|and then at a breakfast, after which the entourage would proceed to Dallas.|and then at a breakfast, after which the entourage would proceed to Dallas.
LJ048-0250|In Dallas, one of the nine agents was assigned to assist in security measures at Love Field, and four had protective assignments at the Trade Mart.|In Dallas, one of the nine agents was assigned to assist in security measures at Love Field, and four had protective assignments at the Trade Mart.
LJ048-0251|The remaining four had key responsibilities as members of the complement of the follow-up car in the motorcade.|The remaining four had key responsibilities as members of the complement of the follow-up car in the motorcade.
LJ048-0252|Three of these agents occupied positions on the running boards of the car, and the fourth was seated in the car.|Three of these agents occupied positions on the running boards of the car, and the fourth was seated in the car.
LJ048-0253|The supervisor of each of the off-duty agents who visited the Press Club or the Cellar Coffee House|The supervisor of each of the off-duty agents who visited the Press Club or the Cellar Coffee House
LJ048-0254|advised, in the course of the Secret Service investigation of these events, that each agent reported for duty on time,|advised, in the course of the Secret Service investigation of these events, that each agent reported for duty on time,
LJ048-0255|with full possession of his mental and physical capabilities and entirely ready for the performance of his assigned duties. Chief Rowley testified that,|with full possession of his mental and physical capabilities and entirely ready for the performance of his assigned duties. Chief Rowley testified that,
LJ048-0256|as a result of the investigation he ordered, he was satisfied that each of the agents performed his duties in an entirely satisfactory manner|as a result of the investigation he ordered, he was satisfied that each of the agents performed his duties in an entirely satisfactory manner
LJ048-0257|and that their conduct the night before did not impede their actions on duty|and that their conduct the night before did not impede their actions on duty
LJ048-0258|or in the slightest way prevent them from taking any action that might have averted the tragedy.|or in the slightest way prevent them from taking any action that might have averted the tragedy.
LJ048-0259|However, Chief Rowley did not condone the action of the off-duty agents, particularly since it violated a regulation of the Secret Service,|However, Chief Rowley did not condone the action of the off-duty agents, particularly since it violated a regulation of the Secret Service,
LJ048-0260|which provides, quote, Liquor, use of|which provides, quote, Liquor, use of
LJ048-0261|a. Employees are strictly enjoined to refrain from the use of intoxicating liquor|a. Employees are strictly enjoined to refrain from the use of intoxicating liquor
LJ048-0262|during the hours they are officially employed at their post of duty, or when they may reasonably expect that they may be called upon to perform an official duty.|during the hours they are officially employed at their post of duty, or when they may reasonably expect that they may be called upon to perform an official duty.
LJ048-0263|During entire periods of travel status,|During entire periods of travel status,
LJ048-0264|the special agent is officially employed and should not use liquor, until the completion of all of his official duties for the day,|the special agent is officially employed and should not use liquor, until the completion of all of his official duties for the day,
LJ048-0265|after which time a very moderate use of liquor will not be considered a violation. However, all members of the White House Detail|after which time a very moderate use of liquor will not be considered a violation. However, all members of the White House Detail
LJ048-0266|and special agents cooperating with them on Presidential and similar protective assignments are considered to be subject to call for official duty|and special agents cooperating with them on Presidential and similar protective assignments are considered to be subject to call for official duty
LJ048-0267|at any time while in travel status.|at any time while in travel status.
LJ048-0268|Therefore, the use of intoxicating liquor of any kind, including beer and wine, by members of the White House Detail|Therefore, the use of intoxicating liquor of any kind, including beer and wine, by members of the White House Detail
LJ048-0269|and special agents cooperating with them, or by special agents on similar assignments, while they are in a travel status, is prohibited. End quote.|and special agents cooperating with them, or by special agents on similar assignments, while they are in a travel status, is prohibited. End quote.
LJ048-0270|The regulations provide further that, quote, violation or slight disregard, end quote, of these provisions, quote,|The regulations provide further that, quote, violation or slight disregard, end quote, of these provisions, quote,
LJ048-0271|will be cause for removal from the Service, end quote.|will be cause for removal from the Service, end quote.
LJ048-0272|Chief Rowley testified|Chief Rowley testified
LJ048-0273|that under ordinary circumstances he would have taken disciplinary action against those agents who had been drinking in clear violation of the regulation.|that under ordinary circumstances he would have taken disciplinary action against those agents who had been drinking in clear violation of the regulation.
LJ048-0274|However, he felt that any disciplinary action might have given rise|However, he felt that any disciplinary action might have given rise
LJ048-0275|to an inference that the violation of the regulation had contributed to the tragic events of November 22.|to an inference that the violation of the regulation had contributed to the tragic events of November twenty-two.
LJ048-0276|Since he was convinced that this was not the case, he believed that it would be unfair to the agents and their families to take explicit disciplinary measures.|Since he was convinced that this was not the case, he believed that it would be unfair to the agents and their families to take explicit disciplinary measures.
LJ048-0277|He felt that each agent recognized the seriousness of the infraction and that there was no danger of a repetition.|He felt that each agent recognized the seriousness of the infraction and that there was no danger of a repetition.
LJ048-0278|The Commission recognizes that the responsibilities of members of the White House detail of the Secret Service are arduous.|The Commission recognizes that the responsibilities of members of the White House detail of the Secret Service are arduous.
LJ048-0279|They work long, hard hours, under very great strain, and must travel frequently.|They work long, hard hours, under very great strain, and must travel frequently.
LJ048-0280|It might seem harsh to circumscribe their opportunities for relaxation.|It might seem harsh to circumscribe their opportunities for relaxation.
LJ048-0281|Yet their role of protecting the President is so important to the well-being of the country|Yet their role of protecting the President is so important to the well-being of the country
LJ048-0282|that it is reasonable to expect them to meet very high standards of personal conduct,|that it is reasonable to expect them to meet very high standards of personal conduct,
LJ048-0283|so that nothing can interfere with their bringing to their task the finest qualities and maximum resources of mind and body.|so that nothing can interfere with their bringing to their task the finest qualities and maximum resources of mind and body.
LJ048-0284|This is the salutary goal to which the Secret Service regulation is directed,|This is the salutary goal to which the Secret Service regulation is directed,
LJ048-0285|when it absolutely forbids drinking by any agent accompanying the President on a trip.|when it absolutely forbids drinking by any agent accompanying the President on a trip.
LJ048-0286|Nor is this goal served when agents remain out until early morning hours, and lose the opportunity to get a reasonable amount of sleep.|Nor is this goal served when agents remain out until early morning hours, and lose the opportunity to get a reasonable amount of sleep.
LJ048-0287|It is conceivable that those men who had little sleep, and who had consumed alcoholic beverages, even in limited quantities,|It is conceivable that those men who had little sleep, and who had consumed alcoholic beverages, even in limited quantities,
LJ048-0288|might have been more alert in the Dallas motorcade if they had retired promptly in Fort Worth.|might have been more alert in the Dallas motorcade if they had retired promptly in Fort Worth.
LJ048-0289|However, there is no evidence that these men failed to take any action in Dallas within their power that would have averted the tragedy.|However, there is no evidence that these men failed to take any action in Dallas within their power that would have averted the tragedy.
LJ049-0001|Report of the President's Commission on the Assassination of President Kennedy.|Report of the President's Commission on the Assassination of President Kennedy.
LJ049-0002|The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.|The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.
LJ049-0003|Chapter 8. The Protection of the President. Part 4.|Chapter eight. The Protection of the President. Part four.
LJ049-0004|The motorcade in Dallas.|The motorcade in Dallas.
LJ049-0005|Rigorous security precautions had been arranged at Love Field with the local law enforcement authorities by Agents Sorrels and Lawson.|Rigorous security precautions had been arranged at Love Field with the local law enforcement authorities by Agents Sorrels and Lawson.
LJ049-0006|These precautions included reserving a ceremonial area for the Presidential party,|These precautions included reserving a ceremonial area for the Presidential party,
LJ049-0007|stationing police on the rooftops of all buildings overlooking the reception area,|stationing police on the rooftops of all buildings overlooking the reception area,
LJ049-0008|and detailing police in civilian clothes to be scattered throughout the sizable crowd.|and detailing police in civilian clothes to be scattered throughout the sizable crowd.
LJ049-0009|When President and Mrs. Kennedy shook hands with members of the public along the fences surrounding the reception area, they were closely guarded by Secret Service agents|When President and Mrs. Kennedy shook hands with members of the public along the fences surrounding the reception area, they were closely guarded by Secret Service agents
LJ049-0010|who responded to the unplanned event with dispatch.|who responded to the unplanned event with dispatch.
LJ049-0011|As described in chapter 2, the President directed that his car stop on two occasions during the motorcade so that he could greet members of the public.|As described in chapter two, the President directed that his car stop on two occasions during the motorcade so that he could greet members of the public.
LJ049-0012|At these stops, agents from the Presidential follow-up car stood between the President and the public,|At these stops, agents from the Presidential follow-up car stood between the President and the public,
LJ049-0013|and on one occasion Agent Kellerman left the front seat of the President's car to take a similar position.|and on one occasion Agent Kellerman left the front seat of the President's car to take a similar position.
LJ049-0014|The Commission regards such impromptu stops as presenting an unnecessary danger,|The Commission regards such impromptu stops as presenting an unnecessary danger,
LJ049-0015|but finds that the Secret Service agents did all that could have been done to take protective measures.|but finds that the Secret Service agents did all that could have been done to take protective measures.
LJ049-0016|The Presidential limousine.|The Presidential limousine.
LJ049-0017|The limousine used by President Kennedy in Dallas was a convertible with a detachable, rigid plastic "bubble" top|The limousine used by President Kennedy in Dallas was a convertible with a detachable, rigid plastic "bubble" top
LJ049-0018|which was neither bulletproof nor bullet resistant.|which was neither bulletproof nor bullet resistant.
LJ049-0019|The last Presidential vehicle with any protection against small-arms fire left the White House in 1953.|The last Presidential vehicle with any protection against small-arms fire left the White House in nineteen fifty-three.
LJ049-0020|It was not then replaced because the state of the art did not permit the development of a bulletproof top of sufficiently light weight|It was not then replaced because the state of the art did not permit the development of a bulletproof top of sufficiently light weight
LJ049-0021|to permit its removal on those occasions when the President wished to ride in an open car.|to permit its removal on those occasions when the President wished to ride in an open car.
LJ049-0022|The Secret Service believed that it was very doubtful that any President would ride regularly in a vehicle with a fixed top, even though transparent.|The Secret Service believed that it was very doubtful that any President would ride regularly in a vehicle with a fixed top, even though transparent.
LJ049-0023|Since the assassination, the Secret Service, with the assistance of other Federal agencies and of private industry,|Since the assassination, the Secret Service, with the assistance of other Federal agencies and of private industry,
LJ049-0024|has developed a vehicle for the better protection of the President.|has developed a vehicle for the better protection of the President.
LJ049-0025|Access to passenger compartment of Presidential car.|Access to passenger compartment of Presidential car.
LJ049-0026|On occasion the Secret Service has been permitted to have an agent riding in the passenger compartment with the President.|On occasion the Secret Service has been permitted to have an agent riding in the passenger compartment with the President.
LJ049-0027|Presidents have made it clear, however, that they did not favor this or any other arrangement which interferes with the privacy of the President and his guests.|Presidents have made it clear, however, that they did not favor this or any other arrangement which interferes with the privacy of the President and his guests.
LJ049-0028|The Secret Service has therefore suggested this practice only on extraordinary occasions.|The Secret Service has therefore suggested this practice only on extraordinary occasions.
LJ049-0029|Without attempting to prescribe or recommend specific measures which should be employed for the future protection of Presidents,|Without attempting to prescribe or recommend specific measures which should be employed for the future protection of Presidents,
LJ049-0030|the Commission does believe that there are aspects of the protective measures employed in the motorcade at Dallas which deserve special comment.|the Commission does believe that there are aspects of the protective measures employed in the motorcade at Dallas which deserve special comment.
LJ049-0031|The Presidential vehicle in use in Dallas, described in chapter 2,|The Presidential vehicle in use in Dallas, described in chapter two,
LJ049-0032|had no special design or equipment which would have permitted the Secret Service agent riding in the driver's compartment|had no special design or equipment which would have permitted the Secret Service agent riding in the driver's compartment
LJ049-0033|to move into the passenger section without hindrance or delay. Had the vehicle been so designed it is possible that an agent riding in the front seat|to move into the passenger section without hindrance or delay. Had the vehicle been so designed it is possible that an agent riding in the front seat
LJ049-0034|could have reached the President in time to protect him from the second and fatal shot to hit the President.|could have reached the President in time to protect him from the second and fatal shot to hit the President.
LJ049-0035|However, such access to the President was interfered with both by the metal bar some 15 inches above the back of the front seat|However, such access to the President was interfered with both by the metal bar some fifteen inches above the back of the front seat
LJ049-0036|and by the passengers in the jump seats.|and by the passengers in the jump seats.
LJ049-0037|In contrast, the Vice Presidential vehicle, although not specially designed for that purpose,|In contrast, the Vice Presidential vehicle, although not specially designed for that purpose,
LJ049-0038|had no passenger in a jump seat between Agent Youngblood and Vice President Johnson to interfere with Agent Youngblood's ability|had no passenger in a jump seat between Agent Youngblood and Vice President Johnson to interfere with Agent Youngblood's ability
LJ049-0039|to take a protective position in the passenger compartment before the third shot was fired.|to take a protective position in the passenger compartment before the third shot was fired.
LJ049-0040|The assassination suggests that it would have been of prime importance|The assassination suggests that it would have been of prime importance
LJ049-0041|in the protection of the President if the Presidential car permitted immediate access to the President by a Secret Service agent at the first sign of danger.|in the protection of the President if the Presidential car permitted immediate access to the President by a Secret Service agent at the first sign of danger.
LJ049-0042|At that time the agents on the framing boards of the follow-up car were expected to perform such a function.|At that time the agents on the framing boards of the follow-up car were expected to perform such a function.
LJ049-0043|However, these agents could not reach the President's car when it was traveling at an appreciable rate of speed.|However, these agents could not reach the President's car when it was traveling at an appreciable rate of speed.
LJ049-0044|Even if the car is traveling more slowly, the delay involved in reaching the President may be crucial.|Even if the car is traveling more slowly, the delay involved in reaching the President may be crucial.
LJ049-0045|It is clear that at the time of the shots in Dallas, Agent Clinton J. Hill leaped to the President's rescue as quickly as humanly possible.|It is clear that at the time of the shots in Dallas, Agent Clinton J. Hill leaped to the President's rescue as quickly as humanly possible.
LJ049-0046|Even so, analysis of the motion picture films taken by amateur photographer Zapruder|Even so, analysis of the motion picture films taken by amateur photographer Zapruder
LJ049-0047|reveals that Hill first placed his hand on the Presidential car at frame 343, 30 frames|reveals that Hill first placed his hand on the Presidential car at frame three forty-three, thirty frames
LJ049-0048|and therefore approximately 1.6 seconds after the President was shot in the head.|and therefore approximately one point six seconds after the President was shot in the head.
LJ049-0049|About 3.7 seconds after the President received this wound,|About three point seven seconds after the President received this wound,
LJ049-0050|Hill had both feet on the car and was climbing aboard to assist President and Mrs. Kennedy.|Hill had both feet on the car and was climbing aboard to assist President and Mrs. Kennedy.
LJ049-0051|Planning for motorcade contingencies.|Planning for motorcade contingencies.
LJ049-0052|In response to inquiry by the Commission regarding the instructions to agents in a motorcade|In response to inquiry by the Commission regarding the instructions to agents in a motorcade
LJ049-0053|of emergency procedures to be taken in a contingency such as that which actually occurred, the Secret Service responded, quote,|of emergency procedures to be taken in a contingency such as that which actually occurred, the Secret Service responded, quote,
LJ049-0054|The Secret Service has consistently followed two general principles in emergencies involving the President.|The Secret Service has consistently followed two general principles in emergencies involving the President.
LJ049-0055|All agents are so instructed.|All agents are so instructed.
LJ049-0056|The first duty of the agents in the motorcade is to attempt to cover the President as closely as possible and practicable|The first duty of the agents in the motorcade is to attempt to cover the President as closely as possible and practicable
LJ049-0057|and to shield him by attempting to place themselves between the President and any source of danger.|and to shield him by attempting to place themselves between the President and any source of danger.
LJ049-0058|Secondly, agents are instructed to remove the President as quickly as possible from known or impending danger.|Secondly, agents are instructed to remove the President as quickly as possible from known or impending danger.
LJ049-0059|Agents are instructed that it is not their responsibility to investigate or evaluate a present danger,|Agents are instructed that it is not their responsibility to investigate or evaluate a present danger,
LJ049-0060|but to consider any untoward circumstances as serious and to afford the President maximum protection at all times.|but to consider any untoward circumstances as serious and to afford the President maximum protection at all times.
LJ049-0061|No responsibility rests upon those agents near the President for the identification or arrest of any assassin or an attacker.|No responsibility rests upon those agents near the President for the identification or arrest of any assassin or an attacker.
LJ049-0062|Their primary responsibility is to stay with and protect the President.|Their primary responsibility is to stay with and protect the President.
LJ049-0063|Beyond these two principles the Secret Service believes a detailed contingency or emergency plan is not feasible|Beyond these two principles the Secret Service believes a detailed contingency or emergency plan is not feasible
LJ049-0064|because the variations possible preclude effective planning.|because the variations possible preclude effective planning.
LJ049-0065|A number of steps are taken, however, to permit appropriate steps to be taken in an emergency.|A number of steps are taken, however, to permit appropriate steps to be taken in an emergency.
LJ049-0066|For instance, the lead car always is manned by Secret Service agents familiar with the area and with local law enforcement officials;|For instance, the lead car always is manned by Secret Service agents familiar with the area and with local law enforcement officials;
LJ049-0067|the radio net in use in motorcades is elaborate and permits a number of different means of communication with various local points.|the radio net in use in motorcades is elaborate and permits a number of different means of communication with various local points.
LJ049-0068|A doctor is in the motorcade.|A doctor is in the motorcade.
LJ049-0069|This basic approach to the problem of planning for emergencies is sound.|This basic approach to the problem of planning for emergencies is sound.
LJ049-0070|Any effort to prepare detailed contingency plans might well have the undesirable effect of inhibiting quick and imaginative responses.|Any effort to prepare detailed contingency plans might well have the undesirable effect of inhibiting quick and imaginative responses.
LJ049-0071|If the advance preparation is thorough, and the protective devices and techniques employed are sound,|If the advance preparation is thorough, and the protective devices and techniques employed are sound,
LJ049-0072|those in command should be able to direct the response appropriate to the emergency. The Commission finds that the Secret Service agents in the motorcade|those in command should be able to direct the response appropriate to the emergency. The Commission finds that the Secret Service agents in the motorcade
LJ049-0073|who were immediately responsible for the President's safety reacted promptly at the time the shots were fired.|who were immediately responsible for the President's safety reacted promptly at the time the shots were fired.
LJ049-0074|Their actions demonstrate that the President and the Nation can expect courage and devotion to duty from the agents of the Secret Service.|Their actions demonstrate that the President and the Nation can expect courage and devotion to duty from the agents of the Secret Service.
LJ049-0075|Recommendations.|Recommendations.
LJ049-0076|The Commission's review of the provisions for Presidential protection at the time of President Kennedy's trip to Dallas demonstrates the need for substantial improvements.|The Commission's review of the provisions for Presidential protection at the time of President Kennedy's trip to Dallas demonstrates the need for substantial improvements.
LJ049-0077|Since the assassination, the Secret Service and the Department of the Treasury|Since the assassination, the Secret Service and the Department of the Treasury
LJ049-0078|have properly taken the initiative in reexamining major aspects of Presidential protection.|have properly taken the initiative in reexamining major aspects of Presidential protection.
LJ049-0079|Many changes have already been made and others are contemplated, some of them in response to the Commission's questions and informal suggestions.|Many changes have already been made and others are contemplated, some of them in response to the Commission's questions and informal suggestions.
LJ049-0080|Assassination a Federal Crime|Assassination a Federal Crime
LJ049-0081|There was no Federal criminal jurisdiction over the assassination of President Kennedy.|There was no Federal criminal jurisdiction over the assassination of President Kennedy.
LJ049-0082|Had there been reason to believe that the assassination was the result of a conspiracy, Federal jurisdiction could have been asserted;|Had there been reason to believe that the assassination was the result of a conspiracy, Federal jurisdiction could have been asserted;
LJ049-0083|it has long been a Federal crime to conspire to injure any Federal officer, on account of, or while he is engaged in, the lawful discharge of the duties of his office.|it has long been a Federal crime to conspire to injure any Federal officer, on account of, or while he is engaged in, the lawful discharge of the duties of his office.
LJ049-0084|Murder of the President has never been covered by Federal law, however, so that once it became reasonably clear that the killing was the act of a single person,|Murder of the President has never been covered by Federal law, however, so that once it became reasonably clear that the killing was the act of a single person,
LJ049-0085|the State of Texas had exclusive jurisdiction.|the State of Texas had exclusive jurisdiction.
LJ049-0086|It is anomalous that Congress has legislated in other ways touching upon the safety of the Chief Executive or other Federal officers,|It is anomalous that Congress has legislated in other ways touching upon the safety of the Chief Executive or other Federal officers,
